ARO Accession	CVTERM ID
ARO:3002962	39396
ARO:3002963	39397
ARO:3002840	39274
ARO:3002841	39275
ARO:3002842	39276
ARO:3002843	39277
ARO:3002844	39278
ARO:3003744	40399
ARO:3002845	39279
ARO:3003987	40869
ARO:3003713	40367
ARO:3002370	38770
ARO:3003146	39723
ARO:3006208	44670
ARO:3006209	44671
ARO:3006210	44672
ARO:3006211	44673
ARO:3006212	44674
ARO:3006213	44675
ARO:3006214	44676
ARO:3003712	40366
ARO:3002371	38771
ARO:3006215	44677
ARO:3006216	44678
ARO:3006217	44679
ARO:3006218	44680
ARO:3006219	44681
ARO:3006220	44682
ARO:3006221	44683
ARO:3006222	44684
ARO:3002372	38772
ARO:3002373	38773
ARO:3002375	38775
ARO:3002374	38774
ARO:3002376	38776
ARO:3002377	38777
ARO:3002378	38778
ARO:3002829	39263
ARO:3002830	39264
ARO:3000118	36257
ARO:3002831	39265
ARO:3002832	39266
ARO:3002833	39267
ARO:3004715	42770
ARO:3001307	37706
ARO:3001308	37707
ARO:3003990	40872
ARO:3007003	45465
ARO:3007004	45466
ARO:3004460	41671
ARO:3004118	41242
ARO:3004117	41241
ARO:3004289	41453
ARO:3007794	46577
ARO:3002271	38671
ARO:3002280	38680
ARO:3002281	38681
ARO:3002282	38682
ARO:3002283	38683
ARO:3002284	38684
ARO:3002285	38685
ARO:3002286	38686
ARO:3002287	38687
ARO:3002288	38688
ARO:3002289	38689
ARO:3002272	38672
ARO:3002290	38690
ARO:3002293	38693
ARO:3002294	38694
ARO:3002295	38695
ARO:3002296	38696
ARO:3002297	38697
ARO:3002298	38698
ARO:3002299	38699
ARO:3002273	38673
ARO:3002300	38700
ARO:3002301	38701
ARO:3002302	38702
ARO:3002303	38703
ARO:3002304	38704
ARO:3002305	38705
ARO:3002306	38706
ARO:3002307	38707
ARO:3002308	38708
ARO:3002309	38709
ARO:3002274	38674
ARO:3002310	38710
ARO:3002311	38711
ARO:3003178	39755
ARO:3003179	39756
ARO:3003660	40270
ARO:3003661	40271
ARO:3003662	40272
ARO:3005495	43957
ARO:3005496	43958
ARO:3005497	43959
ARO:3002275	38675
ARO:3005498	43960
ARO:3005499	43961
ARO:3005500	43962
ARO:3005501	43963
ARO:3005502	43964
ARO:3005503	43965
ARO:3005504	43966
ARO:3005505	43967
ARO:3005506	43968
ARO:3005507	43969
ARO:3002276	38676
ARO:3005508	43970
ARO:3005509	43971
ARO:3005510	43972
ARO:3005511	43973
ARO:3005512	43974
ARO:3005513	43975
ARO:3005514	43976
ARO:3005515	43977
ARO:3005516	43978
ARO:3005517	43979
ARO:3002277	38677
ARO:3005518	43980
ARO:3005519	43981
ARO:3005520	43982
ARO:3005521	43983
ARO:3007804	46590
ARO:3007812	46598
ARO:3007813	46599
ARO:3007814	46600
ARO:3007815	46602
ARO:3007816	46603
ARO:3002278	38678
ARO:3007817	46604
ARO:3007818	46605
ARO:3007819	46606
ARO:3007820	46607
ARO:3007821	46608
ARO:3007822	46609
ARO:3007823	46610
ARO:3007824	46611
ARO:3002279	38679
ARO:3005015	43204
ARO:3004476	41736
ARO:3003061	39495
ARO:3007435	46193
ARO:3003558	40163
ARO:3005040	43238
ARO:3007005	45467
ARO:3003063	39497
ARO:3003064	39498
ARO:3003952	40722
ARO:3005035	43233
ARO:3007006	45468
